"geographicAreaM49","measuredItemCPC","measuredElement","timePointYears","Metadata Type","Metadata Id","Metadata Element Type","Language","Value","Data Value","Status","Method"
"188","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"188","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"188","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21124","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"191","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21116","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21118.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21118.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21118.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"192","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21114","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21114","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21116","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"196","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21116","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21118.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21118.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21118.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21122","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21122","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21122","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21123","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21123","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21123","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21124","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"203","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"214","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"214","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"214","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"214","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"214","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21112","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21112","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21114","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21114","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21122","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21122","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21123","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21123","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"818","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21116","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"233","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21118.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21118.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21118.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21124","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"246","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21111.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21113.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21115","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21116","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21118.01","5320","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21118.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21118.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21121","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21122","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21122","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21122","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21123","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21123","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21123","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21124","5321","2014","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"276","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21112","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21114","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"300","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21111.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21111.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21113.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21113.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21114","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21114","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21115","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21115","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21116","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21116","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21118.01","5320","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21118.01","5320","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21121","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21121","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21122","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21122","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21123","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21123","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21124","5321","2013","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
"348","21124","5321","2012","[GENERAL] General",1,"[COMMENT] Comment","[en] English","Copied from corresponding meat commodity as erroneously imported from questionaire",0,"M","u"
