geographicAreaM49,Geographic Area,measuredItemCPC,Item,measuredElement,Element,timePointYears,Year,Value,flagObservationStatus,flagMethod
643,Russian Federation(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,944530,,q
643,Russian Federation(1992-),21117.01,Meat of camels (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,725,,q
643,Russian Federation(1992-),21117.01,Meat of camels (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,835,,q
643,Russian Federation(1992-),21117.01,Meat of camels (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,563,,q
643,Russian Federation(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,269075,,q
643,Russian Federation(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,261423,,q
643,Russian Federation(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,252193,,q
643,Russian Federation(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,2280343,,q
643,Russian Federation(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,2129567,,q
643,Russian Federation(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,2059313,,q
643,Russian Federation(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,8569506,,c
643,Russian Federation(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,8583044,,c
643,Russian Federation(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,33005628,,c
643,Russian Federation(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,30046700,,c
643,Russian Federation(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,10021594,,c
643,Russian Federation(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,9379944,,c
643,Russian Federation(1992-),21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,962441,,c
643,Russian Federation(1992-),21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,944530,,c
643,Russian Federation(1992-),21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,835,,c
643,Russian Federation(1992-),21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,563,,c
643,Russian Federation(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,33005628,,c
643,Russian Federation(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,30046700,,c
643,Russian Federation(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,8569506,,c
643,Russian Federation(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,8583044,,c
643,Russian Federation(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,10021594,,c
643,Russian Federation(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,9379944,,c
643,Russian Federation(1992-),21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,962441,,c
643,Russian Federation(1992-),21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,944530,,c
643,Russian Federation(1992-),21519.02,Fat of camels,5320,Slaughtered/Prod Animals [head],2013,2013,835,,c
643,Russian Federation(1992-),21519.02,Fat of camels,5320,Slaughtered/Prod Animals [head],2012,2012,563,,c
646,Rwanda,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,339600,E,f
646,Rwanda,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,340000,E,f
646,Rwanda,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,160000,E,f
646,Rwanda,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,165000,E,f
646,Rwanda,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,662000,E,f
646,Rwanda,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,656000,E,f
646,Rwanda,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,262000,E,f
646,Rwanda,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,190000,E,f
646,Rwanda,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,2800,E,f
659,Saint Kitts and Nevis,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,593,E,f
659,Saint Kitts and Nevis,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,562,E,f
659,Saint Kitts and Nevis,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,1100,E,f
659,Saint Kitts and Nevis,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,1083,E,f
659,Saint Kitts and Nevis,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,806,E,f
659,Saint Kitts and Nevis,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,2690,E,f
659,Saint Kitts and Nevis,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,2500,E,f
659,Saint Kitts and Nevis,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,213,,q
659,Saint Kitts and Nevis,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,221,,q
659,Saint Kitts and Nevis,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,267,,q
659,Saint Kitts and Nevis,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,1089,,q
659,Saint Kitts and Nevis,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1037,,q
659,Saint Kitts and Nevis,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1000,,q
659,Saint Kitts and Nevis,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,760,,q
659,Saint Kitts and Nevis,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,616,,q
659,Saint Kitts and Nevis,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,650,,q
659,Saint Kitts and Nevis,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,701,,q
659,Saint Kitts and Nevis,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,390,,q
659,Saint Kitts and Nevis,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,370,,q
662,Saint Lucia,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,25000,E,f
670,Saint Vincent and the Grenadines,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,878,E,f
670,Saint Vincent and the Grenadines,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,892,,-
670,Saint Vincent and the Grenadines,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,4750,E,f
670,Saint Vincent and the Grenadines,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,4600,E,f
670,Saint Vincent and the Grenadines,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,2700,E,f
670,Saint Vincent and the Grenadines,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,5100,E,f
670,Saint Vincent and the Grenadines,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,480,E,f
670,Saint Vincent and the Grenadines,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,892,,c
670,Saint Vincent and the Grenadines,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,996,,q
670,Saint Vincent and the Grenadines,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1174,,q
670,Saint Vincent and the Grenadines,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,892,,q
670,Saint Vincent and the Grenadines,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,892,,c
670,Saint Vincent and the Grenadines,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,892,,c
882,Samoa,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,7200,E,f
882,Samoa,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,7200,E,f
882,Samoa,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,118000,E,f
882,Samoa,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,117750,E,f
882,Samoa,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,750,E,f
678,Sao Tome and Principe,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,800,E,f
678,Sao Tome and Principe,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,780,E,f
678,Sao Tome and Principe,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,650,E,f
678,Sao Tome and Principe,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,650,E,f
678,Sao Tome and Principe,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,7200,E,f
678,Sao Tome and Principe,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,7200,E,f
678,Sao Tome and Principe,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,920,E,f
678,Sao Tome and Principe,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,3,E,f
678,Sao Tome and Principe,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,3,E,f
678,Sao Tome and Principe,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,43,E,f
678,Sao Tome and Principe,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,34,E,f
682,Saudi Arabia,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,260000,E,f
682,Saudi Arabia,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,255000,E,f
682,Saudi Arabia,02121.01,Camels,5315,Slaughtered/Prod Animals [head],2012,2012,200000,E,f
682,Saudi Arabia,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,5000000,E,f
682,Saudi Arabia,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,4900000,E,f
682,Saudi Arabia,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,2080000,E,f
682,Saudi Arabia,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,2000000,E,f
682,Saudi Arabia,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,576000,E,f
682,Saudi Arabia,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,567000,E,f
686,Senegal,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,357269,,q
686,Senegal,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,486305,,q
686,Senegal,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,434920,,-
686,Senegal,02121.01,Camels,5315,Slaughtered/Prod Animals [head],2013,2013,83,,q
686,Senegal,02121.01,Camels,5315,Slaughtered/Prod Animals [head],2012,2012,72,,-
686,Senegal,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,1883862,,-
686,Senegal,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,1886148,,-
686,Senegal,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,1561816,,-
686,Senegal,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,1710321,,-
686,Senegal,02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,58000,E,f
686,Senegal,02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,58000,E,f
686,Senegal,02132,Asses,5315,Slaughtered/Prod Animals [head],2013,2013,51000,E,f
686,Senegal,02132,Asses,5315,Slaughtered/Prod Animals [head],2012,2012,50000,E,f
686,Senegal,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,281168,,-
686,Senegal,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,273244,,-
686,Senegal,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,47719,,-
686,Senegal,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,42370,,-
686,Senegal,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2014,2014,357269,,c
686,Senegal,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,486305,,c
686,Senegal,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,434920,,c
686,Senegal,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,1883862,,c
686,Senegal,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,1886148,,c
686,Senegal,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,1561816,,c
686,Senegal,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,1710321,,c
686,Senegal,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,357269,,c
686,Senegal,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,486305,,c
686,Senegal,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,434920,,c
686,Senegal,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,281168,,c
686,Senegal,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,273244,,c
686,Senegal,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1883862,,c
686,Senegal,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1886148,,c
686,Senegal,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1561816,,c
686,Senegal,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1710321,,c
686,Senegal,21117.01,Meat of camels (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,83,,c
686,Senegal,21117.01,Meat of camels (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,72,,c
686,Senegal,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,47719,,c
686,Senegal,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,42370,,c
686,Senegal,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,357269,,c
686,Senegal,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,486305,,c
686,Senegal,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,434920,,c
686,Senegal,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,281168,,c
686,Senegal,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,273244,,c
686,Senegal,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,1883862,,c
686,Senegal,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,1886148,,c
686,Senegal,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,1561816,,c
686,Senegal,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,1710321,,c
686,Senegal,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,83,,c
686,Senegal,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,72,,c
686,Senegal,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,281168,,c
686,Senegal,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,273244,,c
686,Senegal,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,357269,,c
686,Senegal,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,486305,,c
686,Senegal,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,434920,,c
686,Senegal,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,1883862,,c
686,Senegal,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,1886148,,c
686,Senegal,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,1561816,,c
686,Senegal,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,1710321,,c
688,Serbia(2006-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,318000,,-
688,Serbia(2006-),02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,387409,,-
688,Serbia(2006-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,1537435,,-
688,Serbia(2006-),02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,1107694,,-
688,Serbia(2006-),02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,0,,-
688,Serbia(2006-),02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,0,,-
688,Serbia(2006-),02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,,,
688,Serbia(2006-),02131,Horses,5315,Slaughtered/Prod Animals [head],2014,2014,0,M,-
688,Serbia(2006-),02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,0,M,-
688,Serbia(2006-),02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,0,M,-
688,Serbia(2006-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,5684030,,-
688,Serbia(2006-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,5453062,,-
688,Serbia(2006-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,64552,,-
688,Serbia(2006-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,46229,,-
688,Serbia(2006-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,318000,,c
688,Serbia(2006-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,387409,,c
688,Serbia(2006-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,1537435,,c
688,Serbia(2006-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,1107694,,c
688,Serbia(2006-),02959.01,Raw skins of swine,5320,Slaughtered/Prod Animals [head],2013,2013,5684030,,c
688,Serbia(2006-),02959.01,Raw skins of swine,5320,Slaughtered/Prod Animals [head],2012,2012,5453062,,c
688,Serbia(2006-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,320144,,q
688,Serbia(2006-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,318367,,q
688,Serbia(2006-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,387409,,q
688,Serbia(2006-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,5657008,,q
688,Serbia(2006-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,5684030,,q
688,Serbia(2006-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,5453062,,q
688,Serbia(2006-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,1386648,,q
688,Serbia(2006-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1537435,,q
688,Serbia(2006-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1107694,,q
688,Serbia(2006-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,256248,,q
688,Serbia(2006-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,277048,,q
688,Serbia(2006-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
688,Serbia(2006-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
688,Serbia(2006-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
688,Serbia(2006-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
688,Serbia(2006-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,64390,,q
688,Serbia(2006-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,64552,,q
688,Serbia(2006-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,46229,,q
688,Serbia(2006-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
688,Serbia(2006-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
688,Serbia(2006-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
688,Serbia(2006-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,318000,,c
688,Serbia(2006-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,387409,,c
688,Serbia(2006-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,5684030,,c
688,Serbia(2006-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,5453062,,c
688,Serbia(2006-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,1537435,,c
688,Serbia(2006-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,1107694,,c
688,Serbia(2006-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,64552,,c
688,Serbia(2006-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,46229,,c
688,Serbia(2006-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,5684030,,c
688,Serbia(2006-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,5453062,,c
688,Serbia(2006-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
688,Serbia(2006-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,318000,,c
688,Serbia(2006-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,387409,,c
688,Serbia(2006-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,1537435,,c
688,Serbia(2006-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,1107694,,c
690,Seychelles,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,68,,p
690,Seychelles,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,49,,p
690,Seychelles,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,25,,p
690,Seychelles,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,1930,E,f
690,Seychelles,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,5761,,p
690,Seychelles,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,6497,,p
690,Seychelles,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,6113,,p
690,Seychelles,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,222,,p
690,Seychelles,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,157,,p
690,Seychelles,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,252,,p
694,Sierra Leone,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,112000,E,f
694,Sierra Leone,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,177000,E,f
694,Sierra Leone,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,175000,E,f
694,Sierra Leone,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,224000,E,f
694,Sierra Leone,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,222000,E,f
694,Sierra Leone,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,40000,E,f
694,Sierra Leone,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,16800,E,f
